bits,i,size,S,X,Stime,Xtime
20,13,10000000,11125636,11133906,4092.4895,1634.5134
20,14,10000000,11125636,11124976,4114.0794,1623.7254
20,15,10000000,11125636,11129606,4105.3093,1596.4892
20,16,10000000,11125636,11103182,4097.704,1616.5514
20,17,10000000,11125636,11136230,4099.5389,1627.4361
20,18,10000000,11125636,11136012,4100.525,1633.5114
20,19,10000000,11125636,11150690,4100.7856,1586.4901
20,20,10000000,11125636,11119816,4137.7708,1607.915
20,21,10000000,11125636,11114536,4119.3276,1639.4104
20,22,10000000,11125636,11131712,4114.2376,1594.728
20,23,10000000,11125636,11127470,4104.4118,1642.0178
20,24,10000000,11125636,11123662,4101.256,1626.1854
20,25,10000000,11125636,11116516,4127.2315,1624.7892
20,26,10000000,11125636,11114972,4117.6169,1579.9359
20,27,10000000,11125636,11132546,4114.452,1602.4775
20,28,10000000,11125636,11152212,4093.7331,1631.417
20,29,10000000,11125636,11112546,4114.2662,1593.1266
20,30,10000000,11125636,11112844,4116.2345,1634.7223
20,31,10000000,11125636,11091452,4091.4983,1614.1862
20,32,10000000,11125636,11140888,4122.4727,1618.5291
20,33,10000000,11125636,11113352,4100.4151,1585.0234
20,34,10000000,11125636,11159848,4111.5712,1628.7745
20,35,10000000,11125636,11127608,4117.0779,1634.8975
20,36,10000000,11125636,11115548,4110.3367,1637.852
20,37,10000000,11125636,11110058,4112.3566,1607.2331
20,38,10000000,11125636,11134960,4105.2428,1627.1267
20,39,10000000,11125636,11130508,4138.5029,1637.0259
20,40,10000000,11125636,11112598,4133.5897,1612.7789
20,41,10000000,11125636,11135150,4105.0224,1641.2316
20,42,10000000,11125636,11127930,4115.8482,1652.4336
20,43,10000000,11125636,11129192,4098.3958,1628.9569
20,44,10000000,11125636,11138158,4103.8617,1661.4856
20,45,10000000,11125636,11132430,4096.012,1632.1473
20,46,10000000,11125636,11155370,4102.6334,1649.5454
20,47,10000000,11125636,11116170,4108.1416,1600.317
20,48,10000000,11125636,11148268,4112.5134,1624.9851
20,49,10000000,11125636,11105618,4125.2583,1661.6206
21,0,10000000,8499160,8515530,5083.9666,1764.4322
21,1,10000000,8499160,8509036,5035.4,1732.6905
21,2,10000000,8499160,8506846,4916.892,1696.6825
21,3,10000000,8499160,8497636,4966.4954,1741.7568
21,4,10000000,8499160,8512822,4959.7292,1716.2171
21,5,10000000,8499160,8498446,4926.6641,1723.6182
21,6,10000000,8499160,8489764,5006.5243,1718.7022
21,7,10000000,8499160,8499864,5025.4677,1689.5319
21,8,10000000,8499160,8510232,5064.5242,1710.5155
21,9,10000000,8499160,8501076,5039.8721,1708.4404
21,10,10000000,8499160,8516424,4956.8376,1742.7548
21,11,10000000,8499160,8489226,5055.7147,1699.5999
21,12,10000000,8499160,8507646,5045.4828,1730.4468
21,13,10000000,8499160,8503190,5013.1471,1745.836
21,14,10000000,8499160,8496424,4978.0972,1741.1528
21,15,10000000,8499160,8506232,5046.7669,1684.0429
21,16,10000000,8499160,8496656,5027.2855,1723.6126
21,17,10000000,8499160,8495738,5061.1413,1731.2597
21,18,10000000,8499160,8485786,4953.0513,1681.4195
21,19,10000000,8499160,8501712,5015.058,1677.0802
21,20,10000000,8499160,8487800,4957.2026,1730.1403
21,21,10000000,8499160,8491988,5009.1091,1722.8773
21,22,10000000,8499160,8510748,4951.1182,1720.9067
21,23,10000000,8499160,8503772,5009.8351,1687.59
21,24,10000000,8499160,8505286,4939.0623,1677.0098
21,25,10000000,8499160,8488168,5018.5027,1735.3421
21,26,10000000,8499160,8486740,4931.3167,1744.8935
21,27,10000000,8499160,8507980,4981.858,1741.118
21,28,10000000,8499160,8509290,4912.5849,1683.0292
21,29,10000000,8499160,8492164,5005.7865,1711.0511
21,30,10000000,8499160,8498596,4895.4042,1739.3977
21,31,10000000,8499160,8491914,4968.4047,1723.6715
21,32,10000000,8499160,8506670,4965.7517,1713.2812
21,33,10000000,8499160,8498356,5018.3326,1692.5975
21,34,10000000,8499160,8509848,4973.5986,1714.5817
21,35,10000000,8499160,8505428,5041.0663,1745.3339
21,36,10000000,8499160,8508386,4957.1075,1730.2279
21,37,10000000,8499160,8500256,5000.9809,1746.4965
22,0,10000000,5055276,5050840,6010.9613,1924.9425
22,1,10000000,5055276,5055856,6545.6394,1942.6278
22,2,10000000,5055276,5059366,6990.8946,1964.6382
22,3,10000000,5055276,5056994,6715.6154,1980.2854
22,4,10000000,5055276,5053860,6834.845,1979.6451
22,5,10000000,5055276,5055396,6635.98,1929.6485
22,6,10000000,5055276,5058614,6661.6041,1972.9695
22,7,10000000,5055276,5055164,6619.1081,1981.5482
22,8,10000000,5055276,5052830,6918.086,1996.6677
22,9,10000000,5055276,5057146,6698.1254,1990.5809
22,10,10000000,5055276,5059098,6956.2708,1919.8242
22,11,10000000,5055276,5053598,6568.2315,1982.7243
22,12,10000000,5055276,5061984,6782.0751,1986.8985
22,13,10000000,5055276,5053554,6633.6586,2006.7905
22,14,10000000,5055276,5053176,6803.9113,1895.7515
22,15,10000000,5055276,5053274,6629.5673,1953.4117
22,16,10000000,5055276,5057512,6894.6208,1964.8479
22,17,10000000,5055276,5059728,6634.7569,1964.2827
22,18,10000000,5055276,5055892,6703.8675,1888.2162
22,19,10000000,5055276,5055170,6532.7462,1945.9618
22,20,10000000,5055276,5055544,6727.7153,1962.5274
22,21,10000000,5055276,5051790,6641.2047,1956.7322
22,22,10000000,5055276,5054542,6753.8415,1916.8065
22,23,10000000,5055276,5054168,6691.4445,1981.5802
22,24,10000000,5055276,5051952,6830.1551,1964.5082
23,0,10000000,13222784,13220182,10115.2785,2242.4217
23,1,10000000,13222784,13222716,10755.082,2256.7545
23,2,10000000,13222784,13219238,11534.5802,2265.7891
23,3,10000000,13222784,13223130,11052.1854,2283.7138
23,4,10000000,13222784,13234614,11637.3575,2249.4099
23,5,10000000,13222784,13217442,10992.7135,2232.3023
23,6,10000000,13222784,13220418,11464.4701,2251.7001
23,7,10000000,13222784,13223066,10945.1309,2242.0959
23,8,10000000,13222784,13221566,11538.401,2218.815
23,9,10000000,13222784,13229946,10705.7735,2238.3419
23,10,10000000,13222784,13233754,11538.677,2240.2724
23,11,10000000,13222784,13220330,10884.2456,2230.0779
23,12,10000000,13222784,13224658,11228.0945,2392.2983
