bits,i,size,MSH,S_MSH,MMP,S_MMP,PMP,S_PMP
17,52,10000000,464.9337,84993356,1098.473,84993356,1916.8059,84993356
17,53,10000000,470.3694,84993356,1072.5454,84993356,1924.5358,84993356
17,54,10000000,458.3141,84993356,1070.1367,84993356,1909.1671,84993356
17,55,10000000,462.646,84993356,1103.0995,84993356,1967.087,84993356
17,56,10000000,460.8308,84993356,1096.3336,84993356,1908.5221,84993356
17,57,10000000,473.4277,84993356,1078.6197,84993356,1917.6629,84993356
17,58,10000000,468.2858,84993356,1098.9573,84993356,1902.2784,84993356
17,59,10000000,469.5124,84993356,1097.1439,84993356,1901.6517,84993356
17,60,10000000,448.5499,84993356,1102.1247,84993356,1920.588,84993356
17,61,10000000,453.5955,84993356,1078.3627,84993356,1908.0481,84993356
17,62,10000000,467.4127,84993356,1107.4845,84993356,1922.7073,84993356
17,63,10000000,461.8423,84993356,1076.8196,84993356,1928.3444,84993356
17,64,10000000,469.8067,84993356,1091.6027,84993356,1932.9567,84993356
17,65,10000000,470.2775,84993356,1093.0028,84993356,1915.792,84993356
17,66,10000000,462.3775,84993356,1121.2779,84993356,1899.7846,84993356
17,67,10000000,468.522,84993356,1077.0388,84993356,1921.2039,84993356
17,68,10000000,465.1322,84993356,1092.7014,84993356,1934.5535,84993356
17,69,10000000,468.6822,84993356,1084.7895,84993356,1916.0993,84993356
17,70,10000000,462.0653,84993356,1093.0735,84993356,1916.4436,84993356
17,71,10000000,466.4886,84993356,1080.5065,84993356,1920.7466,84993356
17,72,10000000,451.4267,84993356,1080.8261,84993356,1939.0503,84993356
17,73,10000000,455.1,84993356,1099.1892,84993356,1897.4525,84993356
17,74,10000000,463.9449,84993356,1066.8611,84993356,1929.0054,84993356
17,75,10000000,457.1481,84993356,1092.6488,84993356,1919.6048,84993356
17,76,10000000,457.6547,84993356,1089.5749,84993356,1909.8579,84993356
17,77,10000000,450.2087,84993356,1071.9481,84993356,1937.1845,84993356
17,78,10000000,458.0195,84993356,1082.8085,84993356,1914.3121,84993356
17,79,10000000,464.4684,84993356,1092.4783,84993356,1893.8529,84993356
17,80,10000000,461.9822,84993356,1082.6328,84993356,1907.1333,84993356
17,81,10000000,468.0833,84993356,1090.8241,84993356,1918.8104,84993356
17,82,10000000,471.6612,84993356,1104.1707,84993356,1903.4484,84993356
17,83,10000000,447.7415,84993356,1097.352,84993356,1885.5736,84993356
17,84,10000000,459.7096,84993356,1075.0653,84993356,1905.7399,84993356
17,85,10000000,461.4321,84993356,1084.741,84993356,1932.025,84993356
17,86,10000000,475.4095,84993356,1095.3215,84993356,1921.3497,84993356
17,87,10000000,461.4504,84993356,1092.6742,84993356,1925.4455,84993356
18,0,10000000,762.9282,42587964,1256.8231,42587964,2379.7475,42587964
18,1,10000000,729.6071,42587964,1320.3895,42587964,2402.244,42587964
18,2,10000000,739.3642,42587964,1269.7071,42587964,2395.6361,42587964
18,3,10000000,714.976,42587964,1250.4088,42587964,2374.7101,42587964
18,4,10000000,767.6711,42587964,1250.4886,42587964,2398.4359,42587964
18,5,10000000,753.1729,42587964,1241.345,42587964,2390.2008,42587964
18,6,10000000,766.1013,42587964,1262.5203,42587964,2387.9295,42587964
18,7,10000000,754.5121,42587964,1274.5101,42587964,2421.6606,42587964
18,8,10000000,734.2064,42587964,1308.3529,42587964,2379.7063,42587964
18,9,10000000,722.0827,42587964,1263.5215,42587964,2403.3071,42587964
18,10,10000000,738.3635,42587964,1268.8714,42587964,2382.4796,42587964
18,11,10000000,733.1761,42587964,1273.6181,42587964,2412.0089,42587964
18,12,10000000,729.7442,42587964,1258.3312,42587964,2392.0646,42587964
18,13,10000000,709.4157,42587964,1279.4494,42587964,2377.0226,42587964
18,14,10000000,758.2316,42587964,1298.0632,42587964,2423.2424,42587964
18,15,10000000,767.0381,42587964,1245.5332,42587964,2390.8907,42587964
18,16,10000000,772.5851,42587964,1251.7611,42587964,2403.8735,42587964
18,17,10000000,728.7261,42587964,1250.922,42587964,2386.4868,42587964
18,18,10000000,773.8789,42587964,1278.302,42587964,2393.0709,42587964
18,19,10000000,726.4108,42587964,1245.7738,42587964,2402.4744,42587964
18,20,10000000,773.4678,42587964,1283.8728,42587964,2393.6578,42587964
18,21,10000000,760.4208,42587964,1280.0806,42587964,2423.3228,42587964
18,22,10000000,750.9246,42587964,1261.8024,42587964,2412.6035,42587964
18,23,10000000,724.8358,42587964,1274.9608,42587964,2408.1239,42587964
18,24,10000000,748.6803,42587964,1261.1597,42587964,2412.1847,42587964
18,25,10000000,755.1546,42587964,1263.333,42587964,2389.8205,42587964
18,26,10000000,796.1134,42587964,1258.5664,42587964,2393.6607,42587964
18,27,10000000,735.1983,42587964,1257.7844,42587964,2436.2532,42587964
18,28,10000000,742.6722,42587964,1292.6194,42587964,2388.5045,42587964
18,29,10000000,723.5785,42587964,1284.3838,42587964,2396.4149,42587964
18,30,10000000,738.2626,42587964,1245.0602,42587964,2393.3845,42587964
18,31,10000000,752.3932,42587964,1276.3787,42587964,2404.8086,42587964
18,32,10000000,741.764,42587964,1273.692,42587964,2414.1719,42587964
18,33,10000000,751.9773,42587964,1275.0235,42587964,2398.4222,42587964
18,34,10000000,721.6475,42587964,1240.6376,42587964,2407.5751,42587964
18,35,10000000,755.0868,42587964,1245.5751,42587964,2412.183,42587964
18,36,10000000,775.0567,42587964,1230.1418,42587964,2401.1644,42587964
18,37,10000000,758.3476,42587964,1282.1748,42587964,2400.8453,42587964
18,38,10000000,780.8963,42587964,1295.681,42587964,2385.7837,42587964
18,39,10000000,742.9089,42587964,1270.5823,42587964,2392.8633,42587964
18,40,10000000,769.7609,42587964,1263.1887,42587964,2411.7648,42587964
18,41,10000000,767.2808,42587964,1247.0446,42587964,2424.228,42587964
18,42,10000000,735.4659,42587964,1254.1618,42587964,2386.8724,42587964
18,43,10000000,732.3445,42587964,1249.4704,42587964,2388.6868,42587964
18,44,10000000,744.7482,42587964,1237.9794,42587964,2397.8342,42587964
18,45,10000000,743.7877,42587964,1229.4184,42587964,2399.9181,42587964
18,46,10000000,740.9816,42587964,1230.0337,42587964,2390.4102,42587964
18,47,10000000,735.8527,42587964,1259.6744,42587964,2394.6708,42587964
18,48,10000000,741.2025,42587964,1252.7305,42587964,2380.3144,42587964
18,49,10000000,758.0889,42587964,1292.1004,42587964,2371.8593,42587964
18,50,10000000,736.891,42587964,1245.2845,42587964,2365.4092,42587964
18,51,10000000,730.3241,42587964,1243.901,42587964,2372.4095,42587964
18,52,10000000,764.1353,42587964,1223.4291,42587964,2377.5972,42587964
18,53,10000000,738.406,42587964,1252.2465,42587964,2365.1761,42587964
18,54,10000000,764.6116,42587964,1314.9123,42587964,2382.6805,42587964
18,55,10000000,725.5309,42587964,1274.1599,42587964,2384.3993,42587964
18,56,10000000,774.9004,42587964,1246.5083,42587964,2382.1438,42587964
18,57,10000000,740.4639,42587964,1251.5574,42587964,2410.7278,42587964
18,58,10000000,747.547,42587964,1260.665,42587964,2391.0696,42587964
18,59,10000000,732.85,42587964,1265.7906,42587964,2380.682,42587964
18,60,10000000,742.1688,42587964,1262.1057,42587964,2400.0095,42587964
18,61,10000000,758.3858,42587964,1243.7092,42587964,2394.8763,42587964
18,62,10000000,790.8641,42587964,1269.0796,42587964,2405.1103,42587964
18,63,10000000,747.5545,42587964,1274.467,42587964,2426.3264,42587964
18,64,10000000,743.9439,42587964,1280.7849,42587964,2386.7509,42587964
18,65,10000000,743.3266,42587964,1298.8809,42587964,2420.5009,42587964
18,66,10000000,754.4023,42587964,1252.933,42587964,2396.8196,42587964
18,67,10000000,731.7585,42587964,1307.7395,42587964,2414.0467,42587964
18,68,10000000,755.0445,42587964,1274.5954,42587964,2385.163,42587964
18,69,10000000,751.3755,42587964,1281.7888,42587964,2389.5807,42587964
18,70,10000000,752.9106,42587964,1242.7839,42587964,2403.8348,42587964
18,71,10000000,782.1844,42587964,1251.3728,42587964,2400.1027,42587964
18,72,10000000,763.3783,42587964,1290.9254,42587964,2387.5616,42587964
18,73,10000000,749.3732,42587964,1283.6725,42587964,2466.6309,42587964
18,74,10000000,747.1426,42587964,1294.0811,42587964,2406.4148,42587964
19,0,10000000,1708.7574,21765512,2167.0722,21765512,3129.2107,21765512
19,1,10000000,1677.5149,21765512,2161.9885,21765512,3121,21765512
19,2,10000000,1671.0959,21765512,2152.1847,21765512,3079.4322,21765512
19,3,10000000,1631.6151,21765512,2163.1701,21765512,3156.6968,21765512
19,4,10000000,1604.5674,21765512,2138.7741,21765512,3095.7684,21765512
19,5,10000000,1649.0816,21765512,2166.5374,21765512,3142.6915,21765512
19,6,10000000,1638.4882,21765512,2157.6141,21765512,3132.9316,21765512
19,7,10000000,1617.8922,21765512,2113.3954,21765512,3111.7641,21765512
19,8,10000000,1643.8295,21765512,2112.9311,21765512,3116.4676,21765512
19,9,10000000,1611.5492,21765512,2145.4653,21765512,3096.5126,21765512
19,10,10000000,1650.7243,21765512,2120.0097,21765512,3079.17,21765512
19,11,10000000,1599.6079,21765512,2102.3993,21765512,3158.7278,21765512
19,12,10000000,1586.6925,21765512,2084.7167,21765512,3090.3663,21765512
19,13,10000000,1633.8682,21765512,2096.3122,21765512,3124.8374,21765512
19,14,10000000,1634.1509,21765512,2143.4309,21765512,3075.0543,21765512
19,15,10000000,1626.7493,21765512,2118.7122,21765512,3105.0187,21765512
19,16,10000000,1625.1841,21765512,2174.4736,21765512,3083.4209,21765512
19,17,10000000,1657.8739,21765512,2069.6523,21765512,3124.1827,21765512
19,18,10000000,1595.3901,21765512,2125.4439,21765512,3067.0164,21765512
19,19,10000000,1639.3039,21765512,2100.1187,21765512,3099.7752,21765512
19,20,10000000,1625.6796,21765512,2103.7862,21765512,3099.2169,21765512
19,21,10000000,1658.0191,21765512,2099.3539,21765512,3081.9237,21765512
19,22,10000000,1620.2642,21765512,2118.6436,21765512,3083.9166,21765512
19,23,10000000,1615.8129,21765512,2097.069,21765512,3060.4621,21765512
19,24,10000000,1651.1858,21765512,2142.5441,21765512,3109.3133,21765512
19,25,10000000,1644.6724,21765512,2134.2172,21765512,3078.6245,21765512
19,26,10000000,1658.5108,21765512,2100.9158,21765512,3114.4617,21765512
19,27,10000000,1606.6912,21765512,2155.5611,21765512,3069.5994,21765512
19,28,10000000,1618.5708,21765512,2119.0372,21765512,3122.1639,21765512
19,29,10000000,1625.127,21765512,2103.4829,21765512,3107.6678,21765512
19,30,10000000,1650.443,21765512,2126.5203,21765512,3097.2897,21765512
19,31,10000000,1612.36,21765512,2123.4711,21765512,3097.9627,21765512
19,32,10000000,1673.2666,21765512,2161.0811,21765512,3100.1506,21765512
19,33,10000000,1652.3324,21765512,2104.8806,21765512,3125.4773,21765512
19,34,10000000,1630.7215,21765512,2134.2386,21765512,3095.6356,21765512
19,35,10000000,1640.896,21765512,2164.3705,21765512,3112.3022,21765512
19,36,10000000,1626.7844,21765512,2117.1734,21765512,3078.4954,21765512
19,37,10000000,1646.8364,21765512,2135.587,21765512,3102.6584,21765512
19,38,10000000,1612.4172,21765512,2126.4707,21765512,3065.0186,21765512
19,39,10000000,1628.8373,21765512,2134.1771,21765512,3132.3037,21765512
19,40,10000000,1674.7284,21765512,2142.8084,21765512,3116.2258,21765512
19,41,10000000,1624.0831,21765512,2195.046,21765512,3088.2608,21765512
19,42,10000000,1624.459,21765512,2135.2826,21765512,3127.5868,21765512
19,43,10000000,1629.5464,21765512,2137.5964,21765512,3073.0204,21765512
19,44,10000000,1655.2572,21765512,2111.0051,21765512,3064.0268,21765512
19,45,10000000,1550.3555,21765512,2147.4605,21765512,3118.09,21765512
19,46,10000000,1595.8946,21765512,2077.8235,21765512,3062.3315,21765512
19,47,10000000,1632.0204,21765512,2085.5388,21765512,3080.4188,21765512
19,48,10000000,1553.3014,21765512,2077.4873,21765512,3089.8849,21765512
19,49,10000000,1626.6945,21765512,2134.2655,21765512,3089.9567,21765512
19,50,10000000,1637.4654,21765512,2111.4071,21765512,3078.5731,21765512
19,51,10000000,1649.1133,21765512,2145.3905,21765512,3094.1298,21765512
19,52,10000000,1605.2009,21765512,2107.9377,21765512,3082.2426,21765512
19,53,10000000,1656.5388,21765512,2135.2182,21765512,3124.1549,21765512
19,54,10000000,1647.8912,21765512,2116.7025,21765512,3119.1353,21765512
19,55,10000000,1593.0044,21765512,2124.7091,21765512,3093.2518,21765512
19,56,10000000,1637.5486,21765512,2109.5359,21765512,3097.3315,21765512
19,57,10000000,1648.7206,21765512,2161.3615,21765512,3077.0764,21765512
19,58,10000000,1646.6494,21765512,2142.1928,21765512,3091.8586,21765512
19,59,10000000,1648.4082,21765512,2117.7992,21765512,3063.8095,21765512
19,60,10000000,1634.5678,21765512,2139.5401,21765512,3086.7649,21765512
19,61,10000000,1664.526,21765512,2109.6525,21765512,3085.8304,21765512
19,62,10000000,1654.337,21765512,2117.0549,21765512,3088.7321,21765512
20,0,10000000,2031.6888,11125636,2482.4094,11125636,3901.182,11125636
20,1,10000000,1979.8901,11125636,2574.7027,11125636,3911.8585,11125636
20,2,10000000,2007.8779,11125636,2586.2048,11125636,3920.0128,11125636
20,3,10000000,2002.4135,11125636,2600.5216,11125636,3896.7004,11125636
20,4,10000000,2006.7258,11125636,2555.193,11125636,3903.8744,11125636
20,5,10000000,2001.5574,11125636,2561.7625,11125636,3924.3257,11125636
20,6,10000000,1996.4805,11125636,2506.8902,11125636,3935.6809,11125636
20,7,10000000,1990.6935,11125636,2513.0336,11125636,3936.592,11125636
20,8,10000000,1987.0267,11125636,2551.1743,11125636,3913.131,11125636
20,9,10000000,1989.6217,11125636,2518.6384,11125636,3929.2826,11125636
20,10,10000000,1981.4549,11125636,2596.4145,11125636,3938.2839,11125636
20,11,10000000,1966.5899,11125636,2511.3325,11125636,3934.7072,11125636
20,12,10000000,1966.2188,11125636,2548.4189,11125636,3932.9586,11125636
20,13,10000000,1990.1397,11125636,2532.4014,11125636,3897.6381,11125636
20,14,10000000,1961.1447,11125636,2499.5538,11125636,3919.5856,11125636
20,15,10000000,1982.4549,11125636,2498.9906,11125636,3918.3204,11125636
20,16,10000000,1985.0539,11125636,2470.5466,11125636,3888.4486,11125636
20,17,10000000,2002.9333,11125636,2524.426,11125636,3855.3949,11125636
20,18,10000000,2000.7479,11125636,2554.4277,11125636,3915.9403,11125636
20,19,10000000,1947.715,11125636,2549.191,11125636,3894.5393,11125636
20,20,10000000,1976.5561,11125636,2535.7478,11125636,3901.9311,11125636
20,21,10000000,1941.729,11125636,2568.7798,11125636,3830.6702,11125636
20,22,10000000,1957.1349,11125636,2559.9763,11125636,3916.9815,11125636
20,23,10000000,1980.9197,11125636,2589.688,11125636,3879.4771,11125636
20,24,10000000,1980.8514,11125636,2581.7778,11125636,3916.2385,11125636
20,25,10000000,1970.1106,11125636,2548.794,11125636,3825.0569,11125636
20,26,10000000,1982.1463,11125636,2559.2425,11125636,3901.5497,11125636
20,27,10000000,1904.5759,11125636,2548.1897,11125636,3827.0054,11125636
20,28,10000000,1960.0779,11125636,2576.7706,11125636,3925.8353,11125636
20,29,10000000,1959.057,11125636,2603.7954,11125636,3828.744,11125636
20,30,10000000,2014.2695,11125636,2540.8466,11125636,3871.2559,11125636
20,31,10000000,1984.029,11125636,2499.6947,11125636,3858.5772,11125636
20,32,10000000,1992.7954,11125636,2566.392,11125636,3898.9092,11125636
20,33,10000000,1943.0042,11125636,2547.8307,11125636,3837.8234,11125636
20,34,10000000,2012.5413,11125636,2548.5067,11125636,3876.0125,11125636
20,35,10000000,1958.8488,11125636,2509.3739,11125636,3839.5742,11125636
20,36,10000000,2006.7295,11125636,2493.5365,11125636,3883.5216,11125636
20,37,10000000,1956.9739,11125636,2555.138,11125636,3832.7423,11125636
20,38,10000000,1980.6016,11125636,2545.6219,11125636,3837.7843,11125636
20,39,10000000,1959.2558,11125636,2453.0449,11125636,3796.0779,11125636
20,40,10000000,1979.6285,11125636,2500.2473,11125636,3869.5342,11125636
20,41,10000000,1983.9979,11125636,2520.8253,11125636,3843.0381,11125636
20,42,10000000,1959.3299,11125636,2508.2418,11125636,3992.4646,11125636
20,43,10000000,1962.7747,11125636,2555.4885,11125636,3846.3693,11125636
20,44,10000000,1982.3907,11125636,2571.3812,11125636,3875.175,11125636
20,45,10000000,1937.1945,11125636,2544.7851,11125636,3826.5096,11125636
20,46,10000000,2005.5754,11125636,2534.1702,11125636,3910.8062,11125636
20,47,10000000,1959.4007,11125636,2486.0344,11125636,3791.3262,11125636
20,48,10000000,1950.8146,11125636,2546.4821,11125636,3889.6624,11125636
20,49,10000000,1953.5876,11125636,2542.8892,11125636,3862.3097,11125636
21,0,10000000,2681.7737,8499160,2858.5662,8499160,4793.8313,8499160
21,1,10000000,2893.8826,8499160,2845.2238,8499160,4817.8711,8499160
21,2,10000000,2776.6905,8499160,2971.2999,8499160,4800.9369,8499160
21,3,10000000,2752.6136,8499160,3003.4823,8499160,4795.9089,8499160
21,4,10000000,2753.1155,8499160,2943.1606,8499160,4780.1633,8499160
21,5,10000000,2907.2927,8499160,2902.0027,8499160,4901.6016,8499160
21,6,10000000,2864.9432,8499160,3037.7825,8499160,4801.4601,8499160
21,7,10000000,2879.6409,8499160,2831.2864,8499160,4883.1504,8499160
21,8,10000000,2834.9216,8499160,2938.4811,8499160,4819.0892,8499160
21,9,10000000,2906.5018,8499160,2955.401,8499160,4859.0105,8499160
21,10,10000000,2879.9146,8499160,2958.2985,8499160,4837.0819,8499160
21,11,10000000,2860.4178,8499160,2835.2114,8499160,4872.7875,8499160
21,12,10000000,2828.5447,8499160,3013.5751,8499160,4809.2453,8499160
21,13,10000000,2739.3132,8499160,2922.9481,8499160,4795.329,8499160
21,14,10000000,2690.2279,8499160,2912.0892,8499160,4682.9602,8499160
21,15,10000000,2744.1694,8499160,2832.254,8499160,4808.9033,8499160
21,16,10000000,2784.7874,8499160,2903.474,8499160,4739.8101,8499160
21,17,10000000,2809.1186,8499160,2987.2769,8499160,4750.8471,8499160
21,18,10000000,2750.8732,8499160,2835.2481,8499160,4739.6031,8499160
21,19,10000000,2733.8433,8499160,2850.5538,8499160,4852.0144,8499160
21,20,10000000,2773.442,8499160,3004.5383,8499160,4743.2797,8499160
21,21,10000000,2738.7959,8499160,2926.9642,8499160,4857.78,8499160
21,22,10000000,2742.9097,8499160,3006.9945,8499160,4821.0013,8499160
21,23,10000000,2837.408,8499160,2903.1979,8499160,4841.6449,8499160
21,24,10000000,2720.0012,8499160,2871.8087,8499160,4748.1419,8499160
21,25,10000000,2827.5952,8499160,2992.4234,8499160,4845.3589,8499160
21,26,10000000,2681.3666,8499160,2998.316,8499160,4761.9541,8499160
21,27,10000000,2885.3207,8499160,2988.9541,8499160,4851.4386,8499160
21,28,10000000,2807.8711,8499160,3013.3634,8499160,4779.6453,8499160
21,29,10000000,2858.4245,8499160,3048.6094,8499160,4822.0761,8499160
21,30,10000000,2840.4363,8499160,2841.6872,8499160,4783.9667,8499160
21,31,10000000,2803.5781,8499160,2999.3721,8499160,4786.033,8499160
21,32,10000000,2783.7768,8499160,2899.5274,8499160,4784.6485,8499160
21,33,10000000,2868.9993,8499160,2979.093,8499160,4868.9302,8499160
21,34,10000000,2798.836,8499160,2922.5041,8499160,4731.1666,8499160
21,35,10000000,2794.6124,8499160,2812.3273,8499160,4796.2584,8499160
21,36,10000000,2668.9856,8499160,2926.0446,8499160,4730.0303,8499160
21,37,10000000,2833.5294,8499160,2948.016,8499160,4837.075,8499160
22,0,10000000,4299.1813,5055276,5261.3409,5055276,6718.2532,5055276
22,1,10000000,4542.8866,5055276,5162.6245,5055276,6814.3081,5055276
22,2,10000000,4495.5928,5055276,5219.1747,5055276,6746.2304,5055276
22,3,10000000,4485.4719,5055276,5159.5884,5055276,6649.4083,5055276
22,4,10000000,4223.7427,5055276,4953.9616,5055276,6770.1036,5055276
22,5,10000000,4436.4366,5055276,5152.3686,5055276,6594.0399,5055276
22,6,10000000,4278.9523,5055276,4960.3011,5055276,6841.9004,5055276
22,7,10000000,4364.6359,5055276,4980.7357,5055276,6577.7878,5055276
22,8,10000000,4133.003,5055276,4892.4175,5055276,6690.1184,5055276
22,9,10000000,4300.7778,5055276,5200.7073,5055276,6670.1279,5055276
22,10,10000000,4484.4536,5055276,4990.8232,5055276,6562.0974,5055276
22,11,10000000,4219.2769,5055276,5003.754,5055276,6512.7708,5055276
22,12,10000000,4306.9412,5055276,4952.1545,5055276,6804.8046,5055276
22,13,10000000,4223.6372,5055276,5040.6177,5055276,6629.2579,5055276
22,14,10000000,4429.4987,5055276,4907.7862,5055276,6623.3981,5055276
22,15,10000000,4298.4868,5055276,5172.7807,5055276,6658.1319,5055276
22,16,10000000,4513.895,5055276,5063.7045,5055276,6882.728,5055276
22,17,10000000,4314.8265,5055276,5125.2688,5055276,6553.6705,5055276
22,18,10000000,4403.1084,5055276,4890.5345,5055276,6743.3712,5055276
22,19,10000000,4305.7296,5055276,5150.2684,5055276,6693.8264,5055276
22,20,10000000,4457.4341,5055276,5057.4411,5055276,6757.7803,5055276
22,21,10000000,4277.8149,5055276,5109.0401,5055276,6536.3119,5055276
22,22,10000000,4420.4626,5055276,4981.9094,5055276,6476.4242,5055276
22,23,10000000,4389.8015,5055276,5191.9775,5055276,6562.359,5055276
22,24,10000000,4360.3104,5055276,4720.6782,5055276,6361.1876,5055276
23,0,10000000,7646.5618,13222784,8495.2203,13222784,11362.6575,13222784
23,1,10000000,7334.1674,13222784,8443.7757,13222784,11481.1194,13222784
23,2,10000000,7359.0052,13222784,8686.1521,13222784,11370.1888,13222784
23,3,10000000,7472.8966,13222784,8447.3524,13222784,11119.8307,13222784
23,4,10000000,7097.4457,13222784,8530.7334,13222784,11238.4032,13222784
23,5,10000000,7184.7498,13222784,8280.0654,13222784,10922.541,13222784
23,6,10000000,7465.5535,13222784,8252.9607,13222784,11517.578,13222784
23,7,10000000,6845.9538,13222784,8285.5356,13222784,10558.6167,13222784
23,8,10000000,7295.326,13222784,8132.8227,13222784,11412.0882,13222784
23,9,10000000,6974.596,13222784,8449.2411,13222784,11158.6665,13222784
23,10,10000000,7380.0278,13222784,8176.8334,13222784,11051.2546,13222784
23,11,10000000,6929.4708,13222784,8428.9353,13222784,11006.9052,13222784
23,12,10000000,7462.7115,13222784,8292.5576,13222784,11491.3682,13222784
