bits,i,size,MSH,t1,MMP,t2,PMP,t3
17,81,10000000,117.8694,655228119412,598.4393,655402309406,1260.6421,655345893241
17,82,10000000,119.6058,655228119412,596.9079,655402309406,1266.3361,655345893241
17,83,10000000,116.2214,655228119412,600.4282,655402309406,1271.9766,655345893241
17,84,10000000,117.3547,655228119412,594.8358,655402309406,1265.0206,655345893241
17,85,10000000,113.4039,655228119412,594.9406,655402309406,1258.7368,655345893241
17,86,10000000,115.7857,655228119412,593.1634,655402309406,1274.3223,655345893241
17,87,10000000,114.1792,655228119412,595.4694,655402309406,1262.2872,655345893241
18,0,10000000,115.2398,1310775425547,596.0554,1310667232698,1260.7864,1312983026484
18,1,10000000,118.6573,1310775425547,592.1683,1310667232698,1265.6959,1312983026484
18,2,10000000,119.388,1310775425547,599.5302,1310667232698,1277.3207,1312983026484
18,3,10000000,116.5386,1310775425547,604.7859,1310667232698,1272.5247,1312983026484
18,4,10000000,116.1578,1310775425547,594.7135,1310667232698,1262.6596,1312983026484
18,5,10000000,120.3417,1310775425547,594.3504,1310667232698,1272.3661,1312983026484
18,6,10000000,118.9137,1310775425547,589.0045,1310667232698,1262.4748,1312983026484
18,7,10000000,116.3385,1310775425547,593.2143,1310667232698,1269.5755,1312983026484
18,8,10000000,114.4831,1310775425547,589.0598,1310667232698,1266.0279,1312983026484
18,9,10000000,118.1968,1310775425547,588.4101,1310667232698,1260.8148,1312983026484
18,10,10000000,119.5303,1310775425547,593.7104,1310667232698,1269.758,1312983026484
18,11,10000000,120.57,1310775425547,592.3275,1310667232698,1273.1477,1312983026484
18,12,10000000,117.5389,1310775425547,588.0306,1310667232698,1257.0873,1312983026484
18,13,10000000,115.4211,1310775425547,596.1322,1310667232698,1260.8471,1312983026484
18,14,10000000,117.5664,1310775425547,588.4995,1310667232698,1263.521,1312983026484
18,15,10000000,119.1208,1310775425547,590.9914,1310667232698,1266.2999,1312983026484
18,16,10000000,121.6264,1310775425547,592.7744,1310667232698,1259.299,1312983026484
18,17,10000000,116.8941,1310775425547,590.9922,1310667232698,1259.671,1312983026484
18,18,10000000,115.1073,1310775425547,591.0608,1310667232698,1256.4223,1312983026484
18,19,10000000,120.3781,1310775425547,587.2062,1310667232698,1252.9715,1312983026484
18,20,10000000,115.7845,1310775425547,589.4674,1310667232698,1261.6949,1312983026484
18,21,10000000,116.768,1310775425547,591.6253,1310667232698,1259.7695,1312983026484
18,22,10000000,114.8799,1310775425547,589.3738,1310667232698,1253.5002,1312983026484
18,23,10000000,119.6596,1310775425547,593.2169,1310667232698,1256.6373,1312983026484
18,24,10000000,116.4994,1310775425547,591.8543,1310667232698,1254.5784,1312983026484
18,25,10000000,115.9575,1310775425547,593.6064,1310667232698,1259.8834,1312983026484
18,26,10000000,114.8666,1310775425547,590.3254,1310667232698,1266.1424,1312983026484
18,27,10000000,115.1315,1310775425547,591.969,1310667232698,1261.4674,1312983026484
18,28,10000000,119.4728,1310775425547,591.3371,1310667232698,1269.2914,1312983026484
18,29,10000000,117.6091,1310775425547,588.0291,1310667232698,1257.8229,1312983026484
18,30,10000000,115.3922,1310775425547,589.3284,1310667232698,1261.504,1312983026484
18,31,10000000,116.639,1310775425547,590.8543,1310667232698,1262.1482,1312983026484
18,32,10000000,117.1918,1310775425547,591.8655,1310667232698,1263.4017,1312983026484
18,33,10000000,119.9895,1310775425547,591.9555,1310667232698,1258.9118,1312983026484
18,34,10000000,114.0411,1310775425547,587.7547,1310667232698,1259.2019,1312983026484
18,35,10000000,119.1978,1310775425547,588.0406,1310667232698,1269.8614,1312983026484
18,36,10000000,115.3562,1310775425547,587.3699,1310667232698,1258.6505,1312983026484
18,37,10000000,120.7279,1310775425547,590.5509,1310667232698,1270.4921,1312983026484
18,38,10000000,115.3414,1310775425547,590.7813,1310667232698,1262.3947,1312983026484
18,39,10000000,115.0957,1310775425547,593.4042,1310667232698,1256.2501,1312983026484
18,40,10000000,115.3504,1310775425547,588.358,1310667232698,1258.0472,1312983026484
18,41,10000000,116.3978,1310775425547,593.4506,1310667232698,1260.4582,1312983026484
18,42,10000000,117.2332,1310775425547,587.3296,1310667232698,1261.8067,1312983026484
18,43,10000000,116.129,1310775425547,591.1628,1310667232698,1264.3346,1312983026484
18,44,10000000,116.4502,1310775425547,591.237,1310667232698,1268.5906,1312983026484
18,45,10000000,118.5791,1310775425547,593.2948,1310667232698,1259.1898,1312983026484
18,46,10000000,117.1651,1310775425547,589.1112,1310667232698,1264.237,1312983026484
18,47,10000000,119.5152,1310775425547,593.2585,1310667232698,1258.6347,1312983026484
18,48,10000000,117.3961,1310775425547,597.2684,1310667232698,1257.0914,1312983026484
18,49,10000000,116.1419,1310775425547,594.2864,1310667232698,1258.3153,1312983026484
18,50,10000000,117.7039,1310775425547,597.4707,1310667232698,1262.8654,1312983026484
18,51,10000000,115.5773,1310775425547,596.6819,1310667232698,1276.0093,1312983026484
18,52,10000000,122.0191,1310775425547,601.506,1310667232698,1263.3367,1312983026484
18,53,10000000,120.559,1310775425547,589.5589,1310667232698,1267.0873,1312983026484
18,54,10000000,118.4345,1310775425547,587.9418,1310667232698,1268.9797,1312983026484
18,55,10000000,117.624,1310775425547,600.8517,1310667232698,1256.1958,1312983026484
18,56,10000000,122.8953,1310775425547,589.355,1310667232698,1275.122,1312983026484
18,57,10000000,119.3989,1310775425547,591.6441,1310667232698,1263.6019,1312983026484
18,58,10000000,119.1417,1310775425547,600.3642,1310667232698,1264.8335,1312983026484
18,59,10000000,117.0241,1310775425547,590.418,1310667232698,1257.234,1312983026484
18,60,10000000,118.077,1310775425547,593.1257,1310667232698,1264.6985,1312983026484
18,61,10000000,116.2804,1310775425547,592.6498,1310667232698,1259.4612,1312983026484
18,62,10000000,120.8367,1310775425547,590.9559,1310667232698,1269.9349,1312983026484
18,63,10000000,117.0635,1310775425547,597.0748,1310667232698,1257.2765,1312983026484
18,64,10000000,115.2544,1310775425547,594.0114,1310667232698,1264.7154,1312983026484
18,65,10000000,141.5491,1310775425547,589.1472,1310667232698,1266.6361,1312983026484
18,66,10000000,117.7928,1310775425547,587.1226,1310667232698,1264.6059,1312983026484
18,67,10000000,114.8327,1310775425547,596.114,1310667232698,1257.2993,1312983026484
18,68,10000000,120.1421,1310775425547,590.3471,1310667232698,1252.9268,1312983026484
18,69,10000000,116.9079,1310775425547,593.4668,1310667232698,1276.348,1312983026484
18,70,10000000,114.5689,1310775425547,593.701,1310667232698,1280.9082,1312983026484
18,71,10000000,125.6134,1310775425547,594.5154,1310667232698,1265.0114,1312983026484
18,72,10000000,115.3263,1310775425547,596.9235,1310667232698,1264.768,1312983026484
18,73,10000000,117.9581,1310775425547,592.3146,1310667232698,1266.5402,1312983026484
18,74,10000000,115.5978,1310775425547,587.6065,1310667232698,1256.2199,1312983026484
19,0,10000000,125.9258,2621441824837,588.6747,2621411135207,1268.8603,2621960319485
19,1,10000000,117.6914,2621441824837,588.5847,2621411135207,1261.8095,2621960319485
19,2,10000000,115.2423,2621441824837,592.7796,2621411135207,1261.4026,2621960319485
19,3,10000000,116.0433,2621441824837,596.4256,2621411135207,1262.8529,2621960319485
19,4,10000000,116.2956,2621441824837,593.7371,2621411135207,1273.7376,2621960319485
19,5,10000000,118.4129,2621441824837,594.2132,2621411135207,1261.9002,2621960319485
19,6,10000000,116.3862,2621441824837,598.0157,2621411135207,1272.4307,2621960319485
19,7,10000000,115.1696,2621441824837,593.8723,2621411135207,1275.007,2621960319485
19,8,10000000,120.6595,2621441824837,597.5223,2621411135207,1275.827,2621960319485
19,9,10000000,115.5866,2621441824837,589.19,2621411135207,1265.762,2621960319485
19,10,10000000,115.1333,2621441824837,591.8154,2621411135207,1254.885,2621960319485
19,11,10000000,121.0056,2621441824837,592.7191,2621411135207,1260.4925,2621960319485
19,12,10000000,116.0569,2621441824837,589.5931,2621411135207,1259.6928,2621960319485
19,13,10000000,117.7607,2621441824837,589.2139,2621411135207,1276.0064,2621960319485
19,14,10000000,116.4819,2621441824837,600.0357,2621411135207,1269.881,2621960319485
19,15,10000000,115.1051,2621441824837,594.9874,2621411135207,1264.6198,2621960319485
19,16,10000000,120.2515,2621441824837,594.8404,2621411135207,1267.0076,2621960319485
19,17,10000000,122.5084,2621441824837,591.62,2621411135207,1270.8067,2621960319485
19,18,10000000,116.2105,2621441824837,589.6795,2621411135207,1266.5323,2621960319485
19,19,10000000,122.3107,2621441824837,601.5479,2621411135207,1278.1015,2621960319485
19,20,10000000,119.015,2621441824837,595.5473,2621411135207,1266.1621,2621960319485
19,21,10000000,116.3003,2621441824837,601.1836,2621411135207,1274.0864,2621960319485
19,22,10000000,114.5272,2621441824837,591.6632,2621411135207,1258.9548,2621960319485
19,23,10000000,116.6191,2621441824837,596.5462,2621411135207,1259.1711,2621960319485
19,24,10000000,116.9735,2621441824837,596.3186,2621411135207,1269.3755,2621960319485
19,25,10000000,115.2662,2621441824837,593.1178,2621411135207,1258.8646,2621960319485
19,26,10000000,117.5685,2621441824837,589.4422,2621411135207,1253.7486,2621960319485
19,27,10000000,116.5005,2621441824837,592.8677,2621411135207,1263.3127,2621960319485
19,28,10000000,117.0353,2621441824837,592.2718,2621411135207,1262.625,2621960319485
19,29,10000000,118.4893,2621441824837,599.6622,2621411135207,1267.4231,2621960319485
19,30,10000000,114.3529,2621441824837,589.422,2621411135207,1259.1216,2621960319485
19,31,10000000,117.4697,2621441824837,591.4242,2621411135207,1259.8393,2621960319485
19,32,10000000,118.0433,2621441824837,603.0627,2621411135207,1266.7325,2621960319485
19,33,10000000,114.2534,2621441824837,595.8619,2621411135207,1260.9563,2621960319485
19,34,10000000,114.7692,2621441824837,594.8786,2621411135207,1272.8385,2621960319485
19,35,10000000,116.4019,2621441824837,597.3102,2621411135207,1273.0212,2621960319485
19,36,10000000,117.1681,2621441824837,597.8225,2621411135207,1274.8093,2621960319485
19,37,10000000,117.6472,2621441824837,596.735,2621411135207,1262.0193,2621960319485
19,38,10000000,116.4523,2621441824837,590.3324,2621411135207,1268.1998,2621960319485
19,39,10000000,116.9079,2621441824837,598.4576,2621411135207,1261.4647,2621960319485
19,40,10000000,116.607,2621441824837,599.4096,2621411135207,1261.7571,2621960319485
19,41,10000000,117.1429,2621441824837,589.6137,2621411135207,1261.7926,2621960319485
19,42,10000000,116.5295,2621441824837,594.6603,2621411135207,1275.8294,2621960319485
19,43,10000000,118.5921,2621441824837,590.5494,2621411135207,1259.1765,2621960319485
19,44,10000000,122.0214,2621441824837,589.3251,2621411135207,1257.5789,2621960319485
19,45,10000000,116.613,2621441824837,593.3388,2621411135207,1265.0057,2621960319485
19,46,10000000,118.6029,2621441824837,599.6678,2621411135207,1259.9028,2621960319485
19,47,10000000,116.8227,2621441824837,594.7603,2621411135207,1252.2415,2621960319485
19,48,10000000,117.8471,2621441824837,589.1356,2621411135207,1271.5411,2621960319485
19,49,10000000,118.2779,2621441824837,599.42,2621411135207,1264.5948,2621960319485
19,50,10000000,114.7396,2621441824837,592.7539,2621411135207,1271.4868,2621960319485
19,51,10000000,119.7258,2621441824837,597.69,2621411135207,1264.2329,2621960319485
19,52,10000000,113.6254,2621441824837,598.5107,2621411135207,1261.1402,2621960319485
19,53,10000000,122.4012,2621441824837,595.1346,2621411135207,1272.5666,2621960319485
19,54,10000000,117.8708,2621441824837,593.9878,2621411135207,1285.6347,2621960319485
19,55,10000000,115.6517,2621441824837,594.6776,2621411135207,1277.453,2621960319485
19,56,10000000,114.9944,2621441824837,600.2798,2621411135207,1277.2043,2621960319485
19,57,10000000,115.3105,2621441824837,600.4104,2621411135207,1274.6443,2621960319485
19,58,10000000,118.9277,2621441824837,600.7493,2621411135207,1276.844,2621960319485
19,59,10000000,116.2942,2621441824837,602.4701,2621411135207,1284.4883,2621960319485
19,60,10000000,115.4887,2621441824837,590.6522,2621411135207,1273.0854,2621960319485
19,61,10000000,117.7081,2621441824837,599.9416,2621411135207,1263.4416,2621960319485
19,62,10000000,116.8785,2621441824837,592.6544,2621411135207,1285.0465,2621960319485
20,0,10000000,120.3166,5242855557542,590.9845,5242876008152,1269.1036,5240257244166
20,1,10000000,120.0642,5242855557542,588.2867,5242876008152,1266.6727,5240257244166
20,2,10000000,118.3392,5242855557542,589.2553,5242876008152,1258.2709,5240257244166
20,3,10000000,117.8127,5242855557542,600.9285,5242876008152,1268.4852,5240257244166
20,4,10000000,118.3667,5242855557542,592.3178,5242876008152,1290.8092,5240257244166
20,5,10000000,120.6657,5242855557542,593.7736,5242876008152,1288.1916,5240257244166
20,6,10000000,120.4776,5242855557542,595.5782,5242876008152,1260.8455,5240257244166
20,7,10000000,115.0923,5242855557542,596.979,5242876008152,1268.8331,5240257244166
20,8,10000000,114.8386,5242855557542,591.8949,5242876008152,1253.5909,5240257244166
20,9,10000000,117.7741,5242855557542,604.3035,5242876008152,1274.8754,5240257244166
20,10,10000000,116.5833,5242855557542,595.3367,5242876008152,1277.2322,5240257244166
20,11,10000000,115.262,5242855557542,590.5956,5242876008152,1260.4903,5240257244166
20,12,10000000,123.5296,5242855557542,595.5965,5242876008152,1264.9819,5240257244166
20,13,10000000,118.2282,5242855557542,597.325,5242876008152,1270.4277,5240257244166
20,14,10000000,118.1296,5242855557542,594.9907,5242876008152,1270.8866,5240257244166
20,15,10000000,120.7746,5242855557542,597.1991,5242876008152,1259.6481,5240257244166
20,16,10000000,115.9805,5242855557542,595.7065,5242876008152,1259.5902,5240257244166
20,17,10000000,120.6866,5242855557542,594.5841,5242876008152,1259.0549,5240257244166
20,18,10000000,118.9344,5242855557542,606.4854,5242876008152,1262.6634,5240257244166
20,19,10000000,117.4834,5242855557542,590.0226,5242876008152,1264.2947,5240257244166
20,20,10000000,117.0867,5242855557542,593.0398,5242876008152,1271.9492,5240257244166
20,21,10000000,118.4947,5242855557542,598.6551,5242876008152,1267.6047,5240257244166
20,22,10000000,119.7861,5242855557542,593.0741,5242876008152,1268.7213,5240257244166
20,23,10000000,116.8483,5242855557542,595.1641,5242876008152,1275.3775,5240257244166
20,24,10000000,119.1631,5242855557542,597.9366,5242876008152,1268.2381,5240257244166
20,25,10000000,117.167,5242855557542,589.9426,5242876008152,1264.1148,5240257244166
20,26,10000000,114.2215,5242855557542,588.5948,5242876008152,1270.0433,5240257244166
20,27,10000000,117.3092,5242855557542,595.6884,5242876008152,1260.5658,5240257244166
20,28,10000000,116.7822,5242855557542,595.0578,5242876008152,1273.8266,5240257244166
20,29,10000000,118.9716,5242855557542,591.3608,5242876008152,1271.5946,5240257244166
20,30,10000000,118.1294,5242855557542,593.1896,5242876008152,1265.1233,5240257244166
20,31,10000000,115.1859,5242855557542,590.612,5242876008152,1265.9355,5240257244166
20,32,10000000,117.7627,5242855557542,590.7216,5242876008152,1263.3792,5240257244166
20,33,10000000,117.371,5242855557542,593.8559,5242876008152,1256.2231,5240257244166
20,34,10000000,117.5071,5242855557542,590.7688,5242876008152,1256.4547,5240257244166
20,35,10000000,117.8489,5242855557542,587.8657,5242876008152,1267.303,5240257244166
20,36,10000000,118.9999,5242855557542,594.3396,5242876008152,1260.5218,5240257244166
20,37,10000000,116.3873,5242855557542,592.476,5242876008152,1263.8193,5240257244166
20,38,10000000,120.9073,5242855557542,596.0762,5242876008152,1254.4413,5240257244166
20,39,10000000,117.8229,5242855557542,591.4536,5242876008152,1259.9153,5240257244166
20,40,10000000,117.3654,5242855557542,590.4218,5242876008152,1253.8508,5240257244166
20,41,10000000,114.9872,5242855557542,590.3978,5242876008152,1254.5907,5240257244166
20,42,10000000,115.3424,5242855557542,593.5468,5242876008152,1273.7889,5240257244166
20,43,10000000,117.2686,5242855557542,590.2062,5242876008152,1272.7544,5240257244166
20,44,10000000,116.09,5242855557542,592.4566,5242876008152,1261.2825,5240257244166
20,45,10000000,116.8936,5242855557542,589.1927,5242876008152,1256.4546,5240257244166
20,46,10000000,115.8243,5242855557542,589.1844,5242876008152,1259.7714,5240257244166
20,47,10000000,115.9507,5242855557542,587.1897,5242876008152,1267.4968,5240257244166
20,48,10000000,117.7932,5242855557542,588.4717,5242876008152,1259.9453,5240257244166
20,49,10000000,118.0145,5242855557542,595.5016,5242876008152,1263.5551,5240257244166
21,0,10000000,114.5454,10485707360226,595.4606,10485776596383,1257.3849,10490705808598
21,1,10000000,115.1932,10485707360226,588.6367,10485776596383,1255.4982,10490705808598
21,2,10000000,115.3201,10485707360226,591.9579,10485776596383,1257.3786,10490705808598
21,3,10000000,119.8625,10485707360226,588.475,10485776596383,1262.6589,10490705808598
21,4,10000000,122.2527,10485707360226,595.064,10485776596383,1254.3824,10490705808598
21,5,10000000,113.4942,10485707360226,587.7729,10485776596383,1259.3972,10490705808598
21,6,10000000,118.2804,10485707360226,591.7527,10485776596383,1258.1933,10490705808598
21,7,10000000,115.9101,10485707360226,588.2413,10485776596383,1268.885,10490705808598
21,8,10000000,113.9003,10485707360226,592.484,10485776596383,1260.2845,10490705808598
21,9,10000000,132.8826,10485707360226,587.3731,10485776596383,1260.256,10490705808598
21,10,10000000,114.3907,10485707360226,590.4265,10485776596383,1257.4125,10490705808598
21,11,10000000,114.1945,10485707360226,588.8518,10485776596383,1273.1555,10490705808598
21,12,10000000,118.8807,10485707360226,590.9301,10485776596383,1266.05,10490705808598
21,13,10000000,117.3712,10485707360226,589.8166,10485776596383,1253.7238,10490705808598
21,14,10000000,117.1047,10485707360226,591.4804,10485776596383,1255.218,10490705808598
21,15,10000000,118.3216,10485707360226,596.363,10485776596383,1259.3706,10490705808598
21,16,10000000,114.3474,10485707360226,588.6409,10485776596383,1260.1526,10490705808598
21,17,10000000,116.1838,10485707360226,587.8942,10485776596383,1263.6975,10490705808598
21,18,10000000,115.941,10485707360226,592.142,10485776596383,1258.8699,10490705808598
21,19,10000000,114.7646,10485707360226,589.9046,10485776596383,1259.612,10490705808598
21,20,10000000,115.517,10485707360226,591.0467,10485776596383,1259.49,10490705808598
21,21,10000000,115.5639,10485707360226,592.2027,10485776596383,1262.9433,10490705808598
21,22,10000000,115.4202,10485707360226,596.5375,10485776596383,1256.9042,10490705808598
21,23,10000000,117.6368,10485707360226,587.3733,10485776596383,1258.2382,10490705808598
21,24,10000000,115.0491,10485707360226,586.892,10485776596383,1266.0109,10490705808598
21,25,10000000,114.3456,10485707360226,586.9866,10485776596383,1263.1881,10490705808598
21,26,10000000,114.8363,10485707360226,595.8168,10485776596383,1260.4615,10490705808598
21,27,10000000,123.6002,10485707360226,592.0787,10485776596383,1262.6064,10490705808598
21,28,10000000,117.6117,10485707360226,588.5808,10485776596383,1262.8838,10490705808598
21,29,10000000,117.7795,10485707360226,589.5675,10485776596383,1257.4838,10490705808598
21,30,10000000,117.852,10485707360226,587.8248,10485776596383,1260.5269,10490705808598
21,31,10000000,118.0793,10485707360226,588.5662,10485776596383,1256.5233,10490705808598
21,32,10000000,123.122,10485707360226,589.6538,10485776596383,1252.4183,10490705808598
21,33,10000000,117.6744,10485707360226,594.8881,10485776596383,1266.9371,10490705808598
21,34,10000000,114.5858,10485707360226,598.6147,10485776596383,1258.4075,10490705808598
21,35,10000000,117.7472,10485707360226,589.9175,10485776596383,1263.1556,10490705808598
21,36,10000000,118.0872,10485707360226,591.2645,10485776596383,1266.0154,10490705808598
21,37,10000000,115.0572,10485707360226,593.2925,10485776596383,1260.6645,10490705808598
22,0,10000000,116.2773,20971515544630,592.0144,20971500452093,1258.6238,20972796976296
22,1,10000000,116.5707,20971515544630,594.0146,20971500452093,1256.7828,20972796976296
22,2,10000000,117.2215,20971515544630,594.4149,20971500452093,1256.516,20972796976296
22,3,10000000,117.7434,20971515544630,588.9477,20971500452093,1260.2552,20972796976296
22,4,10000000,115.8448,20971515544630,594.0525,20971500452093,1257.9303,20972796976296
22,5,10000000,117.5452,20971515544630,588.457,20971500452093,1261.3984,20972796976296
22,6,10000000,122.7226,20971515544630,592.7531,20971500452093,1258.8859,20972796976296
22,7,10000000,115.2594,20971515544630,592.9587,20971500452093,1270.3054,20972796976296
22,8,10000000,117.0093,20971515544630,592.2809,20971500452093,1263.0768,20972796976296
22,9,10000000,116.0881,20971515544630,588.6651,20971500452093,1256.0533,20972796976296
22,10,10000000,116.8848,20971515544630,593.4058,20971500452093,1258.5581,20972796976296
22,11,10000000,119.0127,20971515544630,592.3167,20971500452093,1254.713,20972796976296
22,12,10000000,116.1633,20971515544630,587.2873,20971500452093,1254.4264,20972796976296
22,13,10000000,116.335,20971515544630,587.4128,20971500452093,1256.8669,20972796976296
22,14,10000000,115.9764,20971515544630,588.6624,20971500452093,1259.2072,20972796976296
22,15,10000000,115.2076,20971515544630,588.2041,20971500452093,1259.8654,20972796976296
22,16,10000000,118.3833,20971515544630,590.6733,20971500452093,1260.3949,20972796976296
22,17,10000000,120.3824,20971515544630,588.2999,20971500452093,1258.1659,20972796976296
22,18,10000000,120.5336,20971515544630,593.5001,20971500452093,1259.1235,20972796976296
22,19,10000000,117.2634,20971515544630,597.6993,20971500452093,1262.5443,20972796976296
22,20,10000000,116.1254,20971515544630,591.693,20971500452093,1260.7887,20972796976296
22,21,10000000,113.8601,20971515544630,593.3059,20971500452093,1261.827,20972796976296
22,22,10000000,118.3007,20971515544630,593.4919,20971500452093,1259.2788,20972796976296
22,23,10000000,117.5205,20971515544630,607.4247,20971500452093,1254.9737,20972796976296
22,24,10000000,117.3059,20971515544630,601.1278,20971500452093,1258.79,20972796976296
23,0,10000000,119.5285,41942997842440,589.6979,41943158265039,1349.5845,41949510783938
23,1,10000000,123.3931,41942997842440,621.4614,41943158265039,1256.462,41949510783938
23,2,10000000,116.0572,41942997842440,590.2394,41943158265039,1260.623,41949510783938
23,3,10000000,117.551,41942997842440,588.2006,41943158265039,1255.8652,41949510783938
23,4,10000000,120.0131,41942997842440,590.821,41943158265039,1256.5129,41949510783938
23,5,10000000,116.6692,41942997842440,590.0116,41943158265039,1259.8039,41949510783938
23,6,10000000,115.7386,41942997842440,588.0013,41943158265039,1254.5661,41949510783938
23,7,10000000,118.1114,41942997842440,589.0664,41943158265039,1255.444,41949510783938
23,8,10000000,116.1072,41942997842440,588.7969,41943158265039,1258.1935,41949510783938
23,9,10000000,118.7824,41942997842440,589.3272,41943158265039,1258.4723,41949510783938
23,10,10000000,116.8721,41942997842440,589.2647,41943158265039,1255.1428,41949510783938
23,11,10000000,117.8039,41942997842440,589.7909,41943158265039,1257.5344,41949510783938
23,12,10000000,117.2612,41942997842440,588.2878,41943158265039,1258.1232,41949510783938
